"Edible","CapShape","CapSurface","CapColor","Odor","Height"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Bell","Scaly","White","None","Short"
"Poisonous","Flat","Smooth","Buff","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Smooth","White","Foul","Tall"
"Edible","Flat","Scaly","Gray","None","Short"
"Poisonous","Convex","Scaly","Brown","Fishy","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Edible","Flat","Scaly","Red","None","Tall"
"Edible","Convex","Scaly","Buff","None","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Edible","Convex","Scaly","Purple","None","Tall"
"Poisonous","Convex","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Edible","Flat","Fibrous","Red","None","Tall"
"Poisonous","Flat","Smooth","Buff","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Edible","Flat","Scaly","Brown","None","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Short"
"Edible","Convex","Smooth","Buff","None","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Edible","Flat","Fibrous","Red","None","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Brown","Fishy","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Smooth","Gray","Creosote","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Smooth","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Edible","Flat","Scaly","Gray","None","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Edible","Flat","Scaly","Brown","None","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Edible","Knobbed","Scaly","Buff","None","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Brown","Spicy","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Smooth","White","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Edible","Flat","Scaly","Brown","None","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Edible","Flat","Fibrous","Cinnamon","None","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","None","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Smooth","Gray","Foul","Tall"
"Edible","Flat","Smooth","Brown","None","Tall"
"Poisonous","Convex","Scaly","Brown","Fishy","Tall"
"Poisonous","Convex","Smooth","Gray","Creosote","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Edible","Convex","Smooth","Buff","None","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Brown","Spicy","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Edible","Convex","Scaly","Purple","None","Short"
"Edible","Flat","Scaly","Buff","None","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Smooth","Buff","Foul","Tall"
"Poisonous","Flat","Smooth","White","None","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Edible","Flat","Fibrous","Gray","None","Tall"
"Edible","Convex","Scaly","Purple","None","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Edible","Flat","Fibrous","Red","None","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","White","Creosote","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Brown","Fishy","Short"
"Edible","Flat","Scaly","Buff","None","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Gray","Creosote","Tall"
"Poisonous","Flat","Smooth","Buff","Foul","Short"
"Edible","Flat","Fibrous","Red","None","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Edible","Flat","Fibrous","Gray","None","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Smooth","White","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Edible","Flat","Scaly","Purple","None","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Edible","Flat","Scaly","Brown","None","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Smooth","White","Foul","Tall"
"Edible","Flat","Scaly","Red","None","Short"
"Edible","Convex","Scaly","Purple","None","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Edible","Flat","Smooth","Pink","None","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Edible","Flat","Scaly","Brown","None","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Smooth","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Fibrous","White","Creosote","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Smooth","Buff","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Smooth","Pink","None","Short"
"Poisonous","Flat","Smooth","Buff","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Edible","Flat","Scaly","Purple","None","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Edible","Flat","Fibrous","Red","None","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Brown","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Edible","Flat","Scaly","Brown","None","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Edible","Flat","Fibrous","Red","None","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Fibrous","Gray","Foul","Tall"
"Poisonous","Flat","Fibrous","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Flat","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Fibrous","Pink","Creosote","Tall"
"Poisonous","Flat","Fibrous","Yellow","Foul","Short"
"Poisonous","Convex","Scaly","Gray","Foul","Tall"
"Poisonous","Convex","Scaly","Yellow","Foul","Tall"
"Poisonous","Convex","Scaly","Gray","Foul","Short"
"Poisonous","Flat","Scaly","Yellow","Foul","Tall"
